Date,workoutId,exerciseId,singleSetId,exerciseName,reps,weight,fake_user_id
2021-01-13,lwP6rws2fZ,xPS7RzoOGm,D4o7aAHt2j,Bent Over Barbell Row,14,27.215574566138386,fake_id_871
2021-04-14,toOAy4jswE,uHBREgyju0,awB2ghCVG9,Step Up,8,0.0,fake_id_834
2021-05-27,vePp3SAvQS,r4bOO0fDTv,haf0FpBa6X,Plank,0,4.535929094356398,fake_id_846
2021-11-01,a1JcVdLdx4,nNMm3ywt6H,hFEDk8CD1B,Pike Push Up,22,0.0,fake_id_846
2021-05-20,nro5Powc1d,WoEeZr6Uwx,sAlX2UWoG7,Single Arm Lat Pulldown,6,23.813627745371086,fake_id_866
2021-04-27,gI44Pb5gEx,pM3aRwuufC,on4FIEZ52c,Stability Ball Hyperextension,12,0.0,fake_id_872
2021-03-26,qcJWMPRsRF,xPS7RzoOGm,wZRWn2XRiP,Bent Over Barbell Row,12,13.607787283069193,fake_id_881
2021-12-14,gLj1Jv6FL9,r4bOO0fDTv,YiSPChL0N6,Plank,0,0.0,fake_id_876
2021-12-15,7c3inBfwtA,wNarovWdLy,F21Mnd3p5H,Cable Crunch,15,22.67964547178199,fake_id_871
2021-07-12,njZeLoXDK3,DhkjvJNsNR,SQ3Sa4x9ZC,Sit Up,20,0.0,fake_id_838
2021-08-28,yzHjXcpHsz,N6zu9IJNBz,n6RpjBi6Ul,Leg Raise,12,0.0,fake_id_859
2021-02-28,D0S9PAWzAw,r4bOO0fDTv,NgSZztTQDL,Plank,0,0.0,fake_id_865
2021-06-28,fQ35Hx7gYu,DdtF1OFcuQ,qwIKJc3OK3,Tricep Push Up,10,0.0,fake_id_863
2021-08-16,NNGPCb48RR,DhkjvJNsNR,Wz8PuCHUZa,Sit Up,25,0.0,fake_id_839
2021-05-13,GJ6wbH9oSR,BN1DjSE1Zi,Eib6ezJZ2I,Romanian Deadlift,11,31.75150366049478,fake_id_857
2021-07-13,IjkienEFgc,nNMm3ywt6H,h1Pq6Uhrp2,Pike Push Up,10,0.0,fake_id_848
2021-09-27,8kDiB3tWba,w5njIJMJHb,sGlIhqGMFG,Kettlebell Upright Row,12,9.979044007584074,fake_id_845
2021-06-09,ULIl6pME6T,dFycDkJyHe,5Dt3q0P3X5,Dumbbell Shoulder Raise,8,9.071858188712795,fake_id_859
2021-06-04,LFU2GvySV3,wNImc4b4MY,xEJPjr46GX,Leg Curl,12,31.75150366049478,fake_id_857
2021-03-24,z9eNcBeodz,cDYgx7gYHz,Ectu1pdJFU,Tate Press,13,11.339822735890994,fake_id_871
2021-09-19,P813GXnP4Q,s5tzCNPRXw,cHS3PIGIfT,Lunge Jump,6,0.0,fake_id_860
2021-03-19,mYkZvxm2Q3,58REE5sJU1,KSpz0hTHz8,Russian Twist,13,5.669911367945497,fake_id_851
2021-08-24,ac4OPfvgop,243X43p1XP,GMFOzgSNq0,Seated Leg Curl,10,45.0,fake_id_879
2021-11-26,8PcRjB6xf7,N6zu9IJNBz,tGh7FRd56D,Leg Raise,12,0.0,fake_id_865
2021-02-09,LOblTGgTuF,erjFOF21dc,4X8yzFykJo,Reverse Barbell Curl,10,18.14371637742559,fake_id_903
2021-07-30,QpCqgwiZzl,UThEK7cf4f,0ya23H4vv5,Machine Fly,12,30.0,fake_id_868
2021-10-13,qizdx6cytg,DhkjvJNsNR,AP2GSEDnlQ,Sit Up,20,0.0,fake_id_838
2021-04-12,EjzCLu4gke,qfkBJ4A5eQ,oZ29QxoA6T,Dead Bug,8,0.0,fake_id_862
2021-05-19,A52d4pUAXA,4IMiKZHvCG,tPLAOkKEpZ,Shotgun Row,4,32.88548593408388,fake_id_856
2021-10-14,ms6GESP2id,3GvUTFN8up,pH4t6R8Ct4,Calf Raise,10,0.0,fake_id_886
2021-01-23,daKWnm3arT,y2Gg0PEzd8,gGTj35OCn7,Preacher Curl,18,24.947610018960187,fake_id_836
2021-06-05,FBXloQmpEV,4IMiKZHvCG,ypBwTM5hrS,Shotgun Row,8,18.14371637742559,fake_id_853
2021-10-24,bJT6sj7swq,otjt26R0oL,KWdGqNvuJD,Barbell Shoulder Press,6,30.0,fake_id_867
2021-10-23,FzXh8fWPL4,9q2Cdgm0FM,FmpoCBQndZ,Machine Leg Press,5,86.18265279277155,fake_id_860
2021-01-13,8z15cXTHlL,crpeAKEXTd,gh9LHrART4,TRX Atomic Push Up,1,0.0,fake_id_854
2021-02-01,CctFynieMk,58REE5sJU1,cQhvIfmBiC,Russian Twist,22,0.0,fake_id_838
2021-05-22,EsKTUdTWDk,UQBXLgsfXN,qoufoQPSeD,Dumbbell Shrug,19,20.41168092460379,fake_id_835
2022-01-01,ujMmgGsSig,N6zu9IJNBz,9vJlVk2SOj,Leg Raise,8,0.0,fake_id_881
2021-07-21,QivBq2Sil3,AF7Qq7XK2r,2moG2uYpiR,Air Squats,15,10.205840462301895,fake_id_863
2021-03-01,icYSVu0Ghb,Yw1aA3soIp,qnGtJDvFq7,Dumbbell Sumo Squat,10,4.535929094356398,fake_id_894
2021-03-09,amKaxLmSJH,erjFOF21dc,7eVxLb6JTx,Reverse Barbell Curl,12,20.41168092460379,fake_id_847
2021-02-23,PBEtpb0Xyz,r4bOO0fDTv,pJo5zr9UR6,Plank,0,0.0,fake_id_846
2021-04-21,p5NxmpCg0s,AF7Qq7XK2r,DnCneBhB9n,Air Squats,10,13.607787283069193,fake_id_863
2021-03-26,haBS3sCbHE,58REE5sJU1,TV4HnxFUPy,Russian Twist,13,5.669911367945497,fake_id_851
2021-06-02,jEphdQv8fr,58REE5sJU1,fMj8eNQDC8,Russian Twist,22,9.071858188712795,fake_id_836
2021-04-08,h0AC0QShYA,9q2Cdgm0FM,Ebb1evXtZ6,Machine Leg Press,12,131.54194373633553,fake_id_836
2021-07-08,lkxNFWvpal,06kzIMnTzR,Z9Nf0AN5OS,Oblique Crunch,25,0.0,fake_id_844
2021-05-03,yGcFltiANb,DhkjvJNsNR,63fvyLKxLc,Sit Up,20,0.0,fake_id_883
2021-11-05,rFAQQjkJTu,xPS7RzoOGm,QiXuLGWLBj,Bent Over Barbell Row,8,55.0,fake_id_858
2021-02-10,VyMFtUYPkz,AkKyo5MAvA,IT29VCxSbw,Kettlebell Front Squat,10,8.0,fake_id_854
2021-01-25,3rWvTkGvyx,DdtF1OFcuQ,NmQdDaikwf,Tricep Push Up,7,0.0,fake_id_877
2021-02-06,QgSgGANfGn,djuvlRHUvb,mZv5nQuEHX,Dumbbell Rear Delt Raise,12,15.87575183024739,fake_id_869
2021-01-13,C8rT1sMReM,G1mxtZtEs5,GeufzGJ32F,Back Squat,6,74.84283005688056,fake_id_901
2021-03-23,Qb8jBE96CD,uHBREgyju0,FcosF89z3Q,Step Up,9,0.0,fake_id_853
2021-02-28,IX5Jo4uH8g,06kzIMnTzR,cJxtYMJkJv,Oblique Crunch,18,0.0,fake_id_835
2021-04-24,OU1KLe9MOC,ACSgVaipTW,ZOsjSDZsN7,Dumbbell Squeeze Press,8,10.0,fake_id_855
2021-10-30,t9NKBGzPXE,DhkjvJNsNR,JdHIdYvw99,Sit Up,18,0.0,fake_id_838
2021-09-28,ZHGmBPiZWV,dFycDkJyHe,DLn7R8Kfkc,Dumbbell Shoulder Raise,9,11.339822735890994,fake_id_866
2021-08-24,tHL3lwhaBj,tTFy5YOe7N,9kobpEcp1e,Single Arm Overhead Press,8,11.339822735890994,fake_id_842
2021-07-18,x4B3UHkwI6,uHBREgyju0,tk5FV75OCI,Step Up,8,0.0,fake_id_862
2021-09-12,iHfSrstp5E,DhkjvJNsNR,r8SE4tNkUS,Sit Up,9,0.0,fake_id_854
2021-03-01,dZuV6S5qk5,erjFOF21dc,mbBa5byzGH,Reverse Barbell Curl,15,5.443114913227677,fake_id_848
2021-01-14,IrUFoTrr4W,qfkBJ4A5eQ,GiCQvjJBRq,Dead Bug,10,9.071858188712795,fake_id_847
2021-11-29,NuF4nHtL5k,UThEK7cf4f,LrTNAiKG5K,Machine Fly,10,34.01946820767298,fake_id_834
2021-06-09,Z8MHNzHAvF,uHBREgyju0,lrgHPaUG1v,Step Up,7,18.14371637742559,fake_id_847
2021-06-23,ag0nN6SRH8,jgnSb5e39S,8aGA0NyB7m,Australian Chin Up,10,0.0,fake_id_856
2021-01-18,AmH5Ix6u5d,djuvlRHUvb,WyRrMnnRQr,Dumbbell Rear Delt Raise,13,5.669911367945497,fake_id_853
2021-07-10,CIPUC1k693,oDI8CKhqJi,E5mddGl6b0,Single Arm Preacher Curl,7,10.205840462301895,fake_id_842
2021-06-05,SfiCABNfYx,243X43p1XP,KEufzv9sWy,Seated Leg Curl,12,63.50300732098956,fake_id_836
2021-10-11,su97yS4hC7,zJlvUiMLou,WQ4K2FadHx,Barbell Incline Bench Press,1,83.91468824559335,fake_id_846
2021-05-22,tSTeBD1XZx,wNarovWdLy,Qfcdf4uoLu,Cable Crunch,15,30.0,fake_id_867
2021-04-06,fG6Auxxmm2,zJlvUiMLou,fgpgluurEY,Barbell Incline Bench Press,7,61.235042773811365,fake_id_866
2021-01-26,4tRchRcguZ,uHBREgyju0,WjRaQMGp5e,Step Up,12,29.483539113316585,fake_id_847
2021-03-08,EBGTwu1TfF,N6zu9IJNBz,nj9eSGqZRH,Leg Raise,30,0.0,fake_id_847
2021-07-11,ItUPHHI7GS,Gx6Z2fevPD,9VizWeYGWD,Incline Dumbbell Row,15,11.339822735890994,fake_id_887
2021-06-22,EFbwVMjxyJ,omtypRFVyt,BsVPPkCH8p,Power Clean,12,15.87575183024739,fake_id_845
2021-07-12,njZeLoXDK3,DhkjvJNsNR,ypzEoLQCTW,Sit Up,20,0.0,fake_id_838
2021-09-15,1PfGFOYrKk,N6zu9IJNBz,Sgmy4dZ0mK,Leg Raise,9,0.0,fake_id_845
2021-08-12,DEPWNxL7fZ,AF7Qq7XK2r,19y2hXSsfo,Air Squats,12,5.0,fake_id_868
2021-06-09,LArn9PYsHm,UThEK7cf4f,6oXTK4XsnW,Machine Fly,12,52.16318458509857,fake_id_836
2021-02-03,jBfoFjp1zu,zJlvUiMLou,VNoNOWusJM,Barbell Incline Bench Press,8,27.215574566138386,fake_id_848
2021-03-17,nBqqmGdFDO,k3yxx2a6oz,mNilm8iyBB,Seated Machine Calf Press,10,120.20212100044454,fake_id_850
2021-02-01,w9VDqyj1JU,58REE5sJU1,1XH6tZpvJl,Russian Twist,20,0.0,fake_id_865
2021-11-21,9knDQH6Ove,ewEcdHovom,395zs4HrGG,Hanging Leg Raise,10,0.0,fake_id_882
2021-04-19,Hl2ij8TtrR,EAjKaB5zWy,37OasttoCw,Dumbbell Kickbacks,13,9.071858188712795,fake_id_842
2021-10-13,ROr5MMQQWU,9VAkz3bNl4,U141bT7D5N,Decline Push Up,20,0.0,fake_id_877
2021-03-24,z9eNcBeodz,EAjKaB5zWy,n3QZRwaFMt,Dumbbell Kickbacks,3,11.339822735890994,fake_id_871
2021-08-13,HsRkf3UV13,Mok6zwcCl9,3oQEB9xlZI,Cable Upright Row,12,45.35929094356398,fake_id_841
2021-11-08,LqcsTXbf3H,xPS7RzoOGm,N32gwqoitT,Bent Over Barbell Row,12,35.0,fake_id_876
2021-08-26,FIhlKgqC7F,58REE5sJU1,wzvubdgVCd,Russian Twist,22,0.0,fake_id_838
2021-03-29,ZxAxTtq2R8,xPS7RzoOGm,hv3ivJMz5o,Bent Over Barbell Row,10,38.55539730202938,fake_id_835
2021-06-14,BhjVwIPorT,nNMm3ywt6H,RpcYHCAM2A,Pike Push Up,18,0.0,fake_id_846
2021-01-16,voNeAyzzQ2,AF7Qq7XK2r,KfXxXsC3my,Air Squats,19,0.0,fake_id_862
2021-02-18,DgvjVsjMYX,k4ivWt2zuv,wEJJJjkqNT,Barbell Glute Bridge,16,11.339822735890994,fake_id_894
2021-09-13,QdgOH3uG0M,djuvlRHUvb,4VYptHHAbh,Dumbbell Rear Delt Raise,8,9.071858188712795,fake_id_851
2021-07-02,Eag2Wlc7gG,UQBXLgsfXN,aOdp6XvCbq,Dumbbell Shrug,20,15.87575183024739,fake_id_844
2021-08-24,rK5OJbhfzZ,DdtF1OFcuQ,LNu9N66eBh,Tricep Push Up,10,0.0,fake_id_844
2021-07-03,PSB5FyF63B,DhkjvJNsNR,aH58Cj3Vkw,Sit Up,10,0.0,fake_id_841
2021-09-09,hfpDakyEZl,tTFy5YOe7N,LZF78Zucgp,Single Arm Overhead Press,10,18.14371637742559,fake_id_883
2021-08-25,aHXfQPUBir,G1mxtZtEs5,TA3jfrGYBl,Back Squat,12,77.11079460405875,fake_id_856
2021-08-09,ZeT7qPthc3,AF7Qq7XK2r,UOK6Z2YTez,Air Squats,20,0.0,fake_id_844
2021-10-27,awBrMm9ePV,r4bOO0fDTv,s3lX1iZE1W,Plank,0,0.0,fake_id_836
2021-05-22,EsKTUdTWDk,UQBXLgsfXN,dE5LrzcdZi,Dumbbell Shrug,19,20.41168092460379,fake_id_835
2021-05-24,PbRmMEwHSW,uHBREgyju0,54AWzEB9gx,Step Up,8,0.0,fake_id_877
2021-07-15,Vdb26XJDTc,9VAkz3bNl4,LkcbET6eao,Decline Push Up,5,0.0,fake_id_851
2021-02-27,j3IeIpaPUy,otjt26R0oL,d8LiW486ym,Barbell Shoulder Press,10,30.0,fake_id_837
2021-08-25,TLFBoUA7UO,06kzIMnTzR,VmuO9brEU5,Oblique Crunch,20,0.0,fake_id_839
2021-04-25,vECkKabYzW,DhkjvJNsNR,CAj1MBCs9C,Sit Up,20,0.0,fake_id_838
2021-05-18,LihbKZ3Ldc,yR61QnjQAO,NDWNEZ0HZh,Medicine Ball Push Up,11,0.0,fake_id_862
2021-12-08,iz8AqBkCgE,crpeAKEXTd,qJ80Ty1tgJ,TRX Atomic Push Up,10,0.0,fake_id_834
2021-07-08,H1zbJCfKBB,UQBXLgsfXN,phCkVEO4Ks,Dumbbell Shrug,13,20.0,fake_id_879
2021-05-09,v6RIGd1lbQ,k3yxx2a6oz,FoHrQ4DdqN,Seated Machine Calf Press,12,63.50300732098956,fake_id_872
2021-03-11,AYtFQxhzHd,r4bOO0fDTv,tkUZAZupN7,Plank,0,0.0,fake_id_844
2021-07-02,mHiQfPvBY2,EAjKaB5zWy,k4GIjkB9l0,Dumbbell Kickbacks,16,3.0,fake_id_854
2021-07-02,dh8hZE7CZ2,xPS7RzoOGm,1Ukz0cXpve,Bent Over Barbell Row,10,22.67964547178199,fake_id_845
2021-06-13,BdI8ouwntU,9q2Cdgm0FM,JS4vh72un2,Machine Leg Press,10,108.86229826455354,fake_id_850
2021-02-17,PEPBq0vT1L,9VAkz3bNl4,8Qx4MfNaSP,Decline Push Up,9,0.0,fake_id_863
2021-11-21,bFKd8GBhN9,EAjKaB5zWy,GNLEA92RCP,Dumbbell Kickbacks,13,8.0,fake_id_885
2021-08-10,tPnU5YFYR9,r4bOO0fDTv,JahT7OohLY,Plank,0,0.0,fake_id_835
2021-08-30,iWVzuy7Wdk,9VAkz3bNl4,bPM9D9Lfrd,Decline Push Up,7,0.0,fake_id_886
2021-04-29,FWoe7ClfKY,N6zu9IJNBz,6dsUmOfIkN,Leg Raise,24,0.0,fake_id_862
2021-07-28,V1nvB4BEHh,243X43p1XP,FS7DoAU8gQ,Seated Leg Curl,12,58.96707822663317,fake_id_836
2021-04-29,DN6oLIjH4J,w5njIJMJHb,ocJUA8jiBh,Kettlebell Upright Row,16,18.0,fake_id_858
2021-03-24,eNmnrgxQRo,ewEcdHovom,TTrgbO8AKh,Hanging Leg Raise,9,0.0,fake_id_838
2021-08-23,fDpDmARYh2,nNMm3ywt6H,SnIGNA8n0R,Pike Push Up,30,0.0,fake_id_877
2021-12-25,2dYhFAv6Fv,UThEK7cf4f,oWOwLYEruD,Machine Fly,8,25.0,fake_id_858
2021-04-09,LxAyL6RgDi,zJlvUiMLou,alEFI9H3DX,Barbell Incline Bench Press,2,102.05840462301894,fake_id_864
2021-06-15,QE0ZycKkCj,UThEK7cf4f,DY8IzCFqoz,Machine Fly,12,60.0,fake_id_867
2021-09-02,R3KAq6MFNb,wNarovWdLy,E26vabRX2e,Cable Crunch,15,10.205840462301895,fake_id_888
2021-08-04,L9gaF1ZRqw,9q2Cdgm0FM,MpklBWA9NT,Machine Leg Press,12,108.86229826455354,fake_id_883
2021-04-08,Yqyakotsg7,58REE5sJU1,LP3NgBnwas,Russian Twist,18,4.535929094356398,fake_id_845
2021-08-25,jq5GREe7MV,EAjKaB5zWy,bnSiiIeQ7f,Dumbbell Kickbacks,12,13.607787283069193,fake_id_883
2021-08-01,HZMiDaVP3m,DdtF1OFcuQ,QznA8dLnJB,Tricep Push Up,5,0.0,fake_id_875
2021-05-23,y8uX6DH9o0,KVt5QRq9Hx,aQYTPZFa79,Side Laterals to Front Raise,8,6.0,fake_id_849
2021-02-03,CCLDAPBMzW,zJlvUiMLou,VHvwBT8w8x,Barbell Incline Bench Press,10,30.0,fake_id_837
2021-05-04,1g7D40l7XI,N6zu9IJNBz,0LM1tWJ2BW,Leg Raise,12,0.0,fake_id_876
2021-02-05,omDdEKLky5,uHBREgyju0,iyey1HbcTd,Step Up,10,0.0,fake_id_865
2021-05-12,EUmj4kn9AJ,dldAGWTRYw,3KylJbFmks,Forward Stability Ball Plank,0,0.0,fake_id_846
2021-02-24,dNA7OJXXdw,dFycDkJyHe,VAXoi2Xwdm,Dumbbell Shoulder Raise,8,11.339822735890994,fake_id_856
2021-06-15,4kLoqsZNyB,AF7Qq7XK2r,6Pvj0tc8gl,Air Squats,6,0.0,fake_id_871
2021-05-05,GHHl1kQnGd,WoEeZr6Uwx,FeJDwkXZrV,Single Arm Lat Pulldown,15,15.87575183024739,fake_id_889
2021-03-10,lILGDwidZq,QFhUumXlvb,16GXrcis8H,Reverse Grip Barbell Bent Over Row,15,38.55539730202938,fake_id_896
2021-05-04,9c7Z4qLa62,nNMm3ywt6H,5ziFYGE6XU,Pike Push Up,7,0.0,fake_id_851
2021-06-01,d1d0UjzaWT,EAjKaB5zWy,MTGJKr4aWa,Dumbbell Kickbacks,12,7.0,fake_id_885
2021-12-03,1KNVmsq3m1,otjt26R0oL,sp0OdE9zms,Barbell Shoulder Press,6,15.87575183024739,fake_id_848
2021-06-25,D5oIOUYpoR,HpJxPvuCBP,qgVoekQ1ri,Dumbbell Clean,6,9.071858188712795,fake_id_847
2021-12-23,6oX1oj9TEs,AkKyo5MAvA,0rmrO4tlCC,Kettlebell Front Squat,9,18.14371637742559,fake_id_847
2021-04-30,FckEAraKBX,djuvlRHUvb,dnGQS7M4DE,Dumbbell Rear Delt Raise,15,7.5,fake_id_849
2021-11-26,ZFQXpCOal8,DhkjvJNsNR,ejH6fn4Jdr,Sit Up,11,0.0,fake_id_879
2021-08-22,kbZqxBZEpA,nNMm3ywt6H,TWLC9ZryZT,Pike Push Up,13,0.0,fake_id_847
2021-12-29,gA9DBhFDBk,r4bOO0fDTv,ZFB2DOMpLM,Plank,0,0.0,fake_id_897
2021-05-28,EaEBdTr5UA,06kzIMnTzR,4sH0CuPcUx,Oblique Crunch,9,0.0,fake_id_841
2021-07-08,mYO3ltoFC7,otjt26R0oL,Z3pWTJttvR,Barbell Shoulder Press,11,43.091326396385774,fake_id_874
2022-01-07,H65Z1Ojd4S,zJlvUiMLou,psJGAWH3rH,Barbell Incline Bench Press,4,43.091326396385774,fake_id_842
2021-11-29,lTAnPQ4ITA,DhkjvJNsNR,Q30ozfNyIC,Sit Up,14,0.0,fake_id_882
2021-03-10,ek6BCOCzwn,AF7Qq7XK2r,cQFSB3NBv5,Air Squats,8,0.0,fake_id_854
2021-10-31,r2r9EQnTYR,58REE5sJU1,XQy7jeEvlh,Russian Twist,22,3.4019468207672983,fake_id_863
2021-01-19,uiZOKOtUAT,9fptvki4pW,4UNVJx20Mk,Barbell Hip Thrust,5,18.14371637742559,fake_id_848
2021-09-28,t9GAQcD4lS,dFycDkJyHe,1xvgjGUHEB,Dumbbell Shoulder Raise,7,3.0,fake_id_854
2021-09-27,8kDiB3tWba,w5njIJMJHb,0eAbf3bfEG,Kettlebell Upright Row,12,9.979044007584074,fake_id_845
2021-04-28,qsrV3vrDQH,C4tOdXyE0R,t5YzzyfK0c,Cable Hip Abduction,15,4.535929094356398,fake_id_872
2021-06-03,MfDF3dXvdU,QFhUumXlvb,g0FVprVHSe,Reverse Grip Barbell Bent Over Row,12,45.35929094356398,fake_id_856
2021-09-07,zNFFMEZAbl,6wga8VycHO,GbHUvsuB90,Clean Deadlift,6,83.91468824559335,fake_id_839
2021-06-30,q0ncK8CYQA,DhkjvJNsNR,tmNDeFEag0,Sit Up,10,0.0,fake_id_841
2021-10-20,SSo6cCC2TP,j9nla5kTfn,BFcNsAfkOl,Kettlebell Hang Clean,10,9.071858188712795,fake_id_847
2021-12-08,NADL9HDbHt,6wga8VycHO,P6eFui99LH,Clean Deadlift,4,31.75150366049478,fake_id_847
2021-02-27,Ffs4WLhdbP,dFycDkJyHe,EnxkBuLARt,Dumbbell Shoulder Raise,15,9.071858188712795,fake_id_838
2021-06-23,3C6p6yPexv,erjFOF21dc,FLbi5fJ9k6,Reverse Barbell Curl,12,20.41168092460379,fake_id_847
2021-12-06,AAHF21VLpz,N6zu9IJNBz,S3RT9OQYOp,Leg Raise,13,0.0,fake_id_859
2021-10-20,8bMubj2TuY,otjt26R0oL,5CMFKV7hia,Barbell Shoulder Press,6,30.0,fake_id_837
2021-11-26,ehXdyVphbJ,Gx6Z2fevPD,5gLIlwZMif,Incline Dumbbell Row,10,20.41168092460379,fake_id_838
2021-01-30,btUbHxE2tv,DhkjvJNsNR,K9HUwGBAmU,Sit Up,18,0.0,fake_id_838
2021-02-19,NXAZuSDvu6,w5njIJMJHb,4OXUmsmHr1,Kettlebell Upright Row,10,8.0,fake_id_854
2021-08-24,IsgmvPaPIM,WoEeZr6Uwx,QBs3uA8NOZ,Single Arm Lat Pulldown,10,34.01946820767298,fake_id_886
2021-03-31,7IFpOyLRko,9VQ4n2PTFW,AiJ2kRSpTa,Landmine Press,10,54.43114913227677,fake_id_846
2021-11-04,IQy9WJaPjV,WoEeZr6Uwx,4bEYFJ001R,Single Arm Lat Pulldown,10,29.483539113316585,fake_id_838
2021-07-15,Vdb26XJDTc,UQBXLgsfXN,GgtGTEHP6E,Dumbbell Shrug,5,13.607787283069193,fake_id_851
2021-08-20,heYTpVjsYs,HpJxPvuCBP,gb3lgW1jCN,Dumbbell Clean,11,4.0,fake_id_854
2021-02-17,EUVMnzKXJy,dFycDkJyHe,lix0lB2zGs,Dumbbell Shoulder Raise,25,5.0,fake_id_858
2021-01-21,EGHxOvdAVM,EAjKaB5zWy,DEiYYXTGMO,Dumbbell Kickbacks,12,15.87575183024739,fake_id_869
2021-08-20,NxqCmAEqk4,xPS7RzoOGm,1F3ZONDyC2,Bent Over Barbell Row,10,22.67964547178199,fake_id_861
2021-03-19,6OxaglZhJK,EAjKaB5zWy,XcFbKVp8C2,Dumbbell Kickbacks,11,9.071858188712795,fake_id_840
2021-08-24,jNcwxxkLoy,pGKwaDfr6n,JrLcrK3djb,Glute Ham Raise Situp,11,0.0,fake_id_852
2021-03-16,cOWetXJApM,ewEcdHovom,aAKeRMLHhM,Hanging Leg Raise,11,0.0,fake_id_834
2021-05-16,tbfAkUm9kr,4IMiKZHvCG,xGuLXlI4lM,Shotgun Row,8,15.87575183024739,fake_id_847
2021-02-13,Dk277yZfTq,UThEK7cf4f,Jijkchgnl4,Machine Fly,10,16.0,fake_id_837
2021-04-13,TOLDOSvDso,uHBREgyju0,Rd7IVSmb8G,Step Up,10,0.0,fake_id_853
2021-06-29,jifi5VM4ru,ewEcdHovom,pTqiBEjRAG,Hanging Leg Raise,10,0.0,fake_id_898
2021-07-03,09nC1VFEKD,9VAkz3bNl4,HLoRB7SidC,Decline Push Up,7,0.0,fake_id_853
2021-02-03,g1AgAbgcoz,1mSqEHZVVv,w8kB7BmYI8,Machine Reverse Fly,12,40.82336184920758,fake_id_850
2021-02-24,T3AdnQ82ds,G1mxtZtEs5,PYtk4vX3dQ,Back Squat,12,34.01946820767298,fake_id_848
2021-09-14,pDsvupknXI,Yw1aA3soIp,6DyPlx60i1,Dumbbell Sumo Squat,15,9.071858188712795,fake_id_860
2021-04-17,d69OYIzGdq,nNMm3ywt6H,Jc2CHrHFL8,Pike Push Up,9,0.0,fake_id_843
2021-04-18,VoYfik1w4D,AF7Qq7XK2r,Lo4VbHfTpC,Air Squats,12,0.0,fake_id_872
2021-07-07,YA0mAzh1KD,r4bOO0fDTv,QUBFSgJ59m,Plank,0,0.0,fake_id_846
2021-04-30,GbIJinhHik,DdtF1OFcuQ,MmtEu4Prl7,Tricep Push Up,12,0.0,fake_id_877
2021-04-27,lMo4XOfdRI,wNarovWdLy,stD3AjPB4t,Cable Crunch,15,29.483539113316585,fake_id_843
2021-05-08,cKKBoH8aRg,r4bOO0fDTv,lOZPyZLAAL,Plank,0,9.071858188712795,fake_id_865
2021-02-23,MbXefIZvOH,nNMm3ywt6H,NqKoE5TiEj,Pike Push Up,14,0.0,fake_id_877
2021-10-04,EwHgDdeDTf,otjt26R0oL,flZNBMwhaY,Barbell Shoulder Press,10,36.28743275485118,fake_id_856
2021-04-09,fRtXxrrbj0,geCUwfcZLR,b0SdmepC9z,Hang Clean,7,50.0,fake_id_849
2021-02-24,MofxTDNroM,PK3FADlv5b,tjYVnJJPig,Floor Press,8,22.67964547178199,fake_id_894
2021-07-17,qzs8zMFAU9,EAjKaB5zWy,BTQJFi6hVC,Dumbbell Kickbacks,11,4.535929094356398,fake_id_848
2021-12-30,Yi1QSgp3LL,G1mxtZtEs5,53gWLcoTIG,Back Squat,10,60.0,fake_id_858
2021-08-18,NWKjdbrYCf,9VAkz3bNl4,vANDBuqfLL,Decline Push Up,8,0.0,fake_id_870
2021-05-03,aB1AbaV6Wf,UThEK7cf4f,XZQ0QMhGMp,Machine Fly,10,68.03893641534596,fake_id_903
2021-06-27,6yGfJBsVL4,BTmBzxhAmZ,Arle8fBT6F,Dumbbell Pullover,4,15.87575183024739,fake_id_871
2021-11-09,rpOZCsHpBa,k4ivWt2zuv,Fw6yIh3YnH,Barbell Glute Bridge,8,34.01946820767298,fake_id_881
2021-03-26,JWoN2Hi3N1,516XLLabVp,M4x7BERZeQ,Scapular Pull Up,1,0.0,fake_id_843
2021-02-10,WMFL8zFSvz,G1mxtZtEs5,LOKDCbKdA8,Back Squat,6,43.091326396385774,fake_id_842
2021-11-03,kiVZxs1sU9,ewEcdHovom,V0DhH3Xmgg,Hanging Leg Raise,12,0.0,fake_id_838
2021-10-18,DBxeqRMwtP,BTmBzxhAmZ,GVqdVjwtaZ,Dumbbell Pullover,13,4.082336184920758,fake_id_848
2021-12-22,icqmh2dnBt,dFycDkJyHe,H8S0tR9GbF,Dumbbell Shoulder Raise,6,4.535929094356398,fake_id_878
2021-04-05,PvWifemwQw,DdtF1OFcuQ,YO65CAzNdZ,Tricep Push Up,10,0.0,fake_id_844
2021-07-12,qsOqGoUynZ,djuvlRHUvb,Yd3KUPdtzS,Dumbbell Rear Delt Raise,8,15.87575183024739,fake_id_835
2021-04-07,uDOHqXBZ9x,EAjKaB5zWy,b7JcQKv4MY,Dumbbell Kickbacks,17,9.071858188712795,fake_id_838
2021-02-20,5fdDaGHYlF,nNMm3ywt6H,JlFM7AuIC8,Pike Push Up,7,0.0,fake_id_843
2021-06-04,HdoIub6YQe,58REE5sJU1,AAQWraJFWo,Russian Twist,18,5.669911367945497,fake_id_863
2021-03-23,rSX8Lkp72g,G1mxtZtEs5,QCHHWGVUip,Back Squat,8,38.55539730202938,fake_id_848
2021-07-12,NihL0vTCDd,PK3FADlv5b,v6sRflQBdw,Floor Press,10,63.50300732098956,fake_id_886
